iter	Logloss
2906	0.07713862548
2907	0.0771324242
2908	0.07712777936
2909	0.07712251403
2910	0.07711624957
2911	0.07711166098
2912	0.07710693038
2913	0.07710266317
2914	0.0770987848
2915	0.07709489525
2916	0.07709093526
2917	0.0770868973
2918	0.07708253838
2919	0.07707672889
2920	0.07707310067
2921	0.07706813541
2922	0.07706300151
2923	0.07705776952
2924	0.07705392767
2925	0.07704964512
2926	0.07704317591
2927	0.07703747816
2928	0.07703230551
2929	0.07702604101
2930	0.0770157352
2931	0.07700707066
2932	0.07700147633
2933	0.07699888307
2934	0.07699256577
2935	0.07698736473
2936	0.07697980634
2937	0.07697371905
2938	0.07696896615
2939	0.07696437053
2940	0.07696106256
2941	0.07695767204
2942	0.07695393082
2943	0.07695014439
2944	0.07694443145
2945	0.07693938356
2946	0.07693090107
2947	0.07692590117
2948	0.07692124091
2949	0.07691494559
2950	0.07690777126
2951	0.07690084742
2952	0.07689661241
2953	0.07689074215
2954	0.07688702429
2955	0.07688397436
2956	0.0768786708
2957	0.07687444317
2958	0.07686842906
2959	0.07686376156
2960	0.07685815317
2961	0.07685370125
2962	0.07684677485
2963	0.07684268445
2964	0.07683767359
2965	0.07683413874
2966	0.0768273816
2967	0.07682133662
2968	0.07681722941
2969	0.07681212292
2970	0.07680667043
2971	0.07680042921
2972	0.07679740085
2973	0.07679013125
2974	0.07678357777
2975	0.07677740671
2976	0.07676875788
2977	0.07676509017
2978	0.07675554448
2979	0.07674466477
2980	0.07673571262
2981	0.07672947686
2982	0.07672390815
2983	0.07671808381
2984	0.07671109665
2985	0.07670602429
2986	0.07670208499
2987	0.07669719175
2988	0.07669415136
2989	0.07668953027
2990	0.07668401032
2991	0.07667536159
2992	0.0766688683
2993	0.07666227659
2994	0.07665686675
2995	0.07665223053
2996	0.07664782551
2997	0.07663992281
2998	0.07663591332
2999	0.07663225453
3000	0.07662402953
3001	0.07661998856
3002	0.07661536495
3003	0.07660874701
3004	0.07660344988
3005	0.0765999314
3006	0.07659631119
3007	0.07659031508
3008	0.07658737934
3009	0.07658339228
3010	0.07657690686
3011	0.07657443785
3012	0.07656970086
3013	0.07656529709
3014	0.07656261365
3015	0.0765578128
3016	0.07655326746
3017	0.07654686121
3018	0.07654061633
3019	0.07653669922
3020	0.07653288365
3021	0.07652879095
3022	0.07652479038
3023	0.0765198737
3024	0.0765164399
3025	0.07651078743
3026	0.07650709335
3027	0.07650184626
3028	0.07649862697
3029	0.07649357984
3030	0.0764839502
3031	0.07647792973
3032	0.0764739045
3033	0.0764689665
3034	0.07646386728
3035	0.07645902746
3036	0.07645389355
3037	0.07644855167
3038	0.07644475669
3039	0.07644019769
3040	0.07643376631
3041	0.0764282639
3042	0.07642368301
3043	0.0764144411
3044	0.07640729904
3045	0.07640201103
3046	0.07639878035
3047	0.07639275192
3048	0.07638428241
3049	0.07637967458
3050	0.07637157725
3051	0.07636692129
3052	0.07636130827
3053	0.07635619901
3054	0.0763519358
3055	0.07634634177
3056	0.07634287237
3057	0.07633776573
3058	0.07633330781
3059	0.07632965675
3060	0.07632462899
3061	0.07631957577
3062	0.07631588533
3063	0.07631155618
3064	0.07630633094
3065	0.07630045802
3066	0.07629461406
3067	0.07628738396
3068	0.07628170588
3069	0.07627342278
3070	0.07626669792
3071	0.07626261477
3072	0.07625710484
3073	0.07625363134
3074	0.07624844666
3075	0.07624250241
3076	0.07623754757
3077	0.07623374991
3078	0.07623038755
3079	0.07622594327
3080	0.07621946499
3081	0.07621615124
3082	0.07621269345
3083	0.076207834
3084	0.07620290822
3085	0.07619881188
3086	0.07619560022
3087	0.07618966743
3088	0.07618567773
3089	0.07618070423
3090	0.07617761596
3091	0.07617360319
3092	0.07616773901
3093	0.07616248614
3094	0.07615754477
3095	0.07615344262
3096	0.07614960766
3097	0.0761466535
3098	0.07614162046
3099	0.0761376128
3100	0.07613109279
3101	0.07612728043
3102	0.07612008349
3103	0.07611327794
3104	0.07610879111
3105	0.07610317219
3106	0.07609952551
3107	0.07609567909
3108	0.07608787921
3109	0.07608004274
3110	0.07607502259
3111	0.0760707407
3112	0.07606520034
3113	0.07606118505
3114	0.07605663711
3115	0.0760527899
3116	0.07604939636
3117	0.07604546712
3118	0.07603862069
3119	0.0760347721
3120	0.07602740567
3121	0.07602332292
3122	0.07601719297
3123	0.07601210515
3124	0.07600566174
3125	0.0760011968
3126	0.07599716033
3127	0.07599218597
3128	0.07598903007
3129	0.07598134457
3130	0.07597305114
3131	0.07597036214
3132	0.07596598084
3133	0.075961456
3134	0.07595517637
3135	0.07595108635
3136	0.0759473288
3137	0.07594380155
3138	0.07594061176
3139	0.07593584361
3140	0.07593190909
3141	0.07592766454
3142	0.07592158278
3143	0.07591825648
3144	0.07591497204
3145	0.07591098586
3146	0.0759059459
3147	0.07590198451
3148	0.07589678198
3149	0.07589315437
3150	0.07588766697
3151	0.07588306489
3152	0.07587910146
3153	0.07587339819
3154	0.07586735272
3155	0.07586447223
3156	0.07586148159
3157	0.07585763327
3158	0.07585064206
3159	0.07584505375
3160	0.07584166936
3161	0.0758382857
3162	0.07583417223
3163	0.07582961011
3164	0.07582143567
3165	0.07581680912
3166	0.07581262311
3167	0.07580807073
3168	0.0758031328
3169	0.07579971306
3170	0.07579343895
3171	0.07578607381
3172	0.07577770273
3173	0.07577209562
3174	0.07576751614
3175	0.07576457779
3176	0.07575959957
3177	0.07575533363
3178	0.07575036849
3179	0.07574667428
3180	0.0757421147
3181	0.07573952775
3182	0.07573303263
3183	0.07572662358
3184	0.07572138381
3185	0.07571480726
3186	0.07570660542
3187	0.07570174172
3188	0.07569721121
3189	0.07569372044
3190	0.07568697213
3191	0.0756803307
3192	0.07567493758
3193	0.07566991312
3194	0.07566649677
3195	0.07566320737
3196	0.07565961625
3197	0.07565577838
3198	0.0756530705
3199	0.07564572875
3200	0.07564187772
3201	0.07563450034
3202	0.07562696354
3203	0.07562144974
3204	0.07561646134
3205	0.07561339288
3206	0.07560908244
3207	0.07560551122
3208	0.07559958507
3209	0.07559577391
3210	0.07558772012
3211	0.07558220569
3212	0.07557722516
3213	0.07557228696
3214	0.07556570273
3215	0.07556263929
3216	0.07555799721
3217	0.07555382329
3218	0.07554867736
3219	0.07554580853
3220	0.07554034027
3221	0.07553385705
3222	0.07552924743
3223	0.0755247731
3224	0.07551855666
3225	0.07551467054
3226	0.07550983921
3227	0.07550594264
3228	0.07549830581
3229	0.07549263694
3230	0.07548830464
3231	0.07548214603
3232	0.07547668567
3233	0.0754736916
3234	0.07546871604
3235	0.07546506424
3236	0.07546272976
3237	0.07545756985
3238	0.07545287576
3239	0.075449734
3240	0.07544504099
3241	0.07543926965
3242	0.07543604366
3243	0.07542660764
3244	0.07542177273
3245	0.07541675743
3246	0.07541117811
3247	0.07540596155
3248	0.07540152933
3249	0.07539912889
3250	0.07539668587
3251	0.07539241664
3252	0.07538649876
3253	0.07538360347
3254	0.07538108842
3255	0.07537581611
3256	0.07537161511
3257	0.07536769168
3258	0.07536515571
3259	0.07536041403
3260	0.07535757866
3261	0.07535293504
3262	0.07534761211
3263	0.07534337271
3264	0.07533819658
3265	0.07533555678
3266	0.07533086376
3267	0.07532493711
3268	0.07532181899
3269	0.07531776019
3270	0.07531203011
3271	0.07530735452
3272	0.07530301421
3273	0.07529728712
3274	0.07529005636
3275	0.075286658
3276	0.07528126206
3277	0.07527352957
3278	0.07526934702
3279	0.07526429974
3280	0.07525681126
3281	0.07525203958
3282	0.07524852912
3283	0.07524508344
3284	0.0752411
3285	0.07523606463
3286	0.07522994313
3287	0.07522615079
3288	0.07522215776
3289	0.07521805055
3290	0.07521432988
3291	0.07520930247
3292	0.07520472103
3293	0.07520023993
3294	0.07519583275
3295	0.07519342794
3296	0.07518713574
3297	0.07518304116
3298	0.07517539071
3299	0.07517026432
3300	0.07516268937
3301	0.07515742304
3302	0.0751517229
3303	0.07514488335
3304	0.07514084186
3305	0.07513539579
3306	0.07513067316
3307	0.07512531184
3308	0.07512262543
3309	0.07511596629
3310	0.07510741182
3311	0.07509958901
3312	0.07509113236
3313	0.07508577936
3314	0.07508239684
3315	0.07507687451
3316	0.07507309238
3317	0.07506854862
3318	0.07506301712
3319	0.0750563383
3320	0.07505021168
3321	0.0750450176
3322	0.07504074967
3323	0.07503805336
3324	0.07503610303
3325	0.07503096501
3326	0.07502460502
3327	0.07501861154
3328	0.07501366936
3329	0.07500863651
3330	0.07500399521
3331	0.07499856752
3332	0.07499415498
3333	0.07498770311
3334	0.0749822453
3335	0.07497864172
3336	0.07497439514
3337	0.07497053243
3338	0.07496686192
3339	0.07496039251
3340	0.07495549971
3341	0.07494679132
3342	0.07494357368
3343	0.07494199647
3344	0.07493597807
3345	0.07493218633
3346	0.07493021169
3347	0.07492612868
3348	0.07492144071
3349	0.07491475767
3350	0.07491172213
3351	0.07490683328
3352	0.07490332403
3353	0.07489847079
3354	0.07489210947
3355	0.07488823358
3356	0.07488342726
3357	0.07487999056
3358	0.07487595852
3359	0.07487222893
3360	0.07486871094
3361	0.07486308446
3362	0.07485722986
3363	0.07485178412
3364	0.07484659776
3365	0.07484234751
3366	0.07483851114
3367	0.07483341628
3368	0.07482980723
3369	0.07482387241
3370	0.07481953377
3371	0.07481438524
3372	0.07480797253
3373	0.07480454175
3374	0.07480035858
3375	0.07479610426
3376	0.07479161611
3377	0.0747894134
3378	0.07478467378
3379	0.07477905057
3380	0.07477690886
3381	0.07477056211
3382	0.07476364801
3383	0.07475807694
3384	0.07475256642
3385	0.07474697092
3386	0.0747420388
3387	0.07473827179
3388	0.07473020593
3389	0.07472682925
3390	0.0747236638
3391	0.0747214978
3392	0.07471655608
3393	0.07471112996
3394	0.07470811104
3395	0.07470048691
3396	0.07469518065
3397	0.07468953298
3398	0.07468039926
3399	0.07467579647
3400	0.07467285208
3401	0.07466895124
3402	0.07466291369
3403	0.07465742873
3404	0.07465317499
3405	0.07464798262
3406	0.07464273089
3407	0.07463665654
3408	0.07462929991
3409	0.07462416493
3410	0.07461913346
3411	0.07461460661
3412	0.07460894081
3413	0.07460467537
3414	0.07460070445
3415	0.07459592535
3416	0.07459370726
3417	0.07458874132
3418	0.0745835237
3419	0.07457942663
3420	0.0745767164
3421	0.07457254169
3422	0.07456845161
3423	0.07456514271
3424	0.07456174783
3425	0.07455820571
3426	0.07455317417
3427	0.07454862331
3428	0.07454524266
3429	0.07454036638
3430	0.07453768464
3431	0.07453222246
3432	0.07452927283
3433	0.0745237377
3434	0.07451966441
3435	0.07451278799
3436	0.07450842818
3437	0.07450485448
3438	0.07450043408
3439	0.07449763066
3440	0.07449228463
3441	0.07448691368
3442	0.07448418559
3443	0.07448130633
3444	0.07447654759
3445	0.07447333296
3446	0.07447089071
3447	0.07446815511
3448	0.07446325364
3449	0.07445792106
3450	0.07445332689
3451	0.07444976902
3452	0.07444525072
3453	0.07444162503
3454	0.07443912149
3455	0.07443417453
3456	0.07443167147
3457	0.07442664746
3458	0.07442228903
3459	0.07441459294
3460	0.0744072891
3461	0.07440367751
3462	0.07439995405
3463	0.07439688077
3464	0.07439321227
3465	0.07438988264
3466	0.07438521994
3467	0.0743799691
3468	0.0743768589
3469	0.07437210674
3470	0.07436758552
3471	0.0743638678
3472	0.07436061732
3473	0.07434950749
3474	0.07434666805
3475	0.07433997167
3476	0.07433450558
3477	0.07433109784
3478	0.07432632169
3479	0.07432104338
3480	0.07432074232
3481	0.07431557487
3482	0.0743072484
3483	0.07430338759
3484	0.07430034619
3485	0.07429728954
3486	0.07429170686
3487	0.0742880695
3488	0.07428216665
3489	0.07427763993
3490	0.07427517883
3491	0.07427199664
3492	0.07426597104
3493	0.07426044939
3494	0.07425346579
3495	0.0742494424
3496	0.07424417502
3497	0.07423930876
3498	0.07423342467
3499	0.07422633407
3500	0.07421878041
3501	0.07421518607
3502	0.074211668
3503	0.07420699879
3504	0.0742016272
3505	0.0741976019
3506	0.07419086364
3507	0.07418342116
3508	0.07417877369
3509	0.07417344993
3510	0.07417043112
3511	0.07416629977
3512	0.07416163956
3513	0.07415495539
3514	0.07415045812
3515	0.07414726638
3516	0.07414420218
3517	0.07413943971
3518	0.07413415163
3519	0.07413032997
3520	0.07412703202
3521	0.07411999413
3522	0.07411644386
3523	0.07411166086
3524	0.07410976092
3525	0.07410383918
3526	0.0740977196
3527	0.07409602997
3528	0.07409263948
3529	0.07408920708
3530	0.07408550855
3531	0.07408003007
3532	0.07407635733
3533	0.07406757982
3534	0.07406368902
3535	0.0740563976
3536	0.07405381434
3537	0.07405060075
3538	0.07404562783
3539	0.07404115876
3540	0.07403878445
3541	0.0740354974
3542	0.07403176603
3543	0.07402851319
3544	0.07402562874
3545	0.07402133536
3546	0.07401640417
3547	0.07401220291
3548	0.0740093554
3549	0.07400561071
3550	0.07400247381
3551	0.07399960331
3552	0.0739908968
3553	0.07398624341
3554	0.07398227188
3555	0.07397897494
3556	0.07397477557
3557	0.07396910475
3558	0.07396431529
3559	0.07396118419
3560	0.0739535333
3561	0.07394810057
3562	0.07394568804
3563	0.07394191075
3564	0.07393517871
3565	0.07393229767
3566	0.07392795271
3567	0.07392409314
3568	0.07392035318
3569	0.07391635709
3570	0.07391143519
3571	0.0739083958
3572	0.07390291252
3573	0.07389651633
3574	0.07389325234
3575	0.07388694183
3576	0.07388168536
3577	0.07387754164
3578	0.07387463725
3579	0.07386830107
3580	0.07386316725
3581	0.07386013841
3582	0.07385358568
3583	0.07384826386
3584	0.07384573617
3585	0.07384304716
3586	0.07384134799
3587	0.07383708927
3588	0.07383331779
3589	0.07382835968
3590	0.07382441887
3591	0.07381997754
3592	0.07381602441
3593	0.07381163552
3594	0.07380773814
3595	0.07380235956
3596	0.073798376
3597	0.07379396687
3598	0.07379195449
3599	0.07378836788
3600	0.07378578567
3601	0.07378301716
3602	0.07377755518
3603	0.07377249778
3604	0.07376816846
3605	0.07376332986
3606	0.07375901061
3607	0.07375482776
3608	0.07375127458
3609	0.07374823995
3610	0.07374496408
3611	0.07374182282
3612	0.07373655162
3613	0.07373209099
3614	0.073727166
3615	0.07372394787
3616	0.07371809384
3617	0.07371323882
3618	0.07370767621
3619	0.07370356622
3620	0.07370281675
3621	0.07369848651
3622	0.07369523241
3623	0.07369221511
3624	0.07368800325
3625	0.07368297585
3626	0.07368049281
3627	0.07367460194
3628	0.07367079399
3629	0.07366558998
3630	0.07365971694
3631	0.07365577784
3632	0.07365257123
3633	0.07364684772
3634	0.07364296747
3635	0.07363746145
3636	0.07363336037
3637	0.07363106486
3638	0.07362654179
3639	0.07362245751
3640	0.07361772573
3641	0.0736136407
3642	0.07361154619
3643	0.07360765551
3644	0.07360362562
3645	0.07360029629
3646	0.07359698815
3647	0.07359033787
3648	0.07358713963
3649	0.07358303066
3650	0.07357770858
3651	0.07357332496
3652	0.0735700566
3653	0.07356658689
3654	0.07356297617
3655	0.07355960914
3656	0.07355643752
3657	0.07355277613
3658	0.07354547695
3659	0.07354242795
3660	0.07353610994
3661	0.07353304366
3662	0.07352806352
3663	0.07352584336
3664	0.07352030948
3665	0.07351319763
3666	0.07350974814
3667	0.0735059632
3668	0.07350360568
3669	0.07349733355
3670	0.07349485808
3671	0.07349174014
3672	0.073488211
3673	0.07348139677
3674	0.07347437349
3675	0.0734707086
3676	0.07346607145
3677	0.07346230647
3678	0.07345616224
3679	0.07345184812
3680	0.07344611112
3681	0.07344311916
3682	0.0734373809
3683	0.07343113783
3684	0.07342876698
3685	0.0734241173
3686	0.07341847946
3687	0.07341443271
3688	0.07341165182
3689	0.07340552584
3690	0.07340132458
3691	0.07339561503
3692	0.0733914422
3693	0.07338646413
3694	0.073383869
3695	0.07337784748
3696	0.07337483852
3697	0.07336965764
3698	0.07336521397
3699	0.07335970506
3700	0.0733531479
3701	0.07334990554
3702	0.07334546396
3703	0.07334154162
3704	0.07333597122
3705	0.07333209793
3706	0.07332410458
3707	0.07331825318
3708	0.07331379073
3709	0.073308964
3710	0.07330224121
3711	0.07329883689
3712	0.07329481315
3713	0.07329194352
3714	0.07328773844
3715	0.07328476326
3716	0.07328081782
3717	0.07327386757
3718	0.07327115718
3719	0.07326452646
3720	0.07326035521
3721	0.07325620389
3722	0.07325361448
3723	0.07325077225
3724	0.07324584354
3725	0.07324192368
3726	0.07323828353
3727	0.07323512319
3728	0.07322818898
3729	0.07322064826
3730	0.07321825118
3731	0.07321449037
3732	0.07320955648
3733	0.073202674
3734	0.073198087
3735	0.07319561994
3736	0.07319189454
3737	0.07318859657
3738	0.07318379167
3739	0.07317696381
3740	0.07317347583
3741	0.07316895561
3742	0.07316263576
3743	0.07315819387
3744	0.07315105678
3745	0.07314647714
3746	0.07314204515
3747	0.07313702433
3748	0.07313226916
3749	0.07312836921
3750	0.07312344463
3751	0.07311941575
3752	0.0731147934
3753	0.07311153034
3754	0.07310946597
3755	0.07310668997
3756	0.07310346764
3757	0.0730963997
3758	0.07309172885
3759	0.07308652583
3760	0.07308445382
3761	0.07308020304
3762	0.07307781536
3763	0.07307150822
3764	0.07306743872
3765	0.07306369558
3766	0.07305542561
3767	0.07305236597
3768	0.07304952904
3769	0.0730467846
3770	0.07304311273
3771	0.07303670816
3772	0.07302918124
3773	0.07302705294
3774	0.07302176795
3775	0.0730192952
3776	0.07301697756
3777	0.0730140382
3778	0.07301096649
3779	0.07300814321
3780	0.07300541149
3781	0.07300013842
3782	0.07299268187
3783	0.0729884771
3784	0.07298510657
3785	0.07298156674
3786	0.07297901915
3787	0.07297610796
3788	0.072971995
3789	0.07296930454
3790	0.07296368808
3791	0.07296011176
3792	0.07295556309
3793	0.07295138676
3794	0.07294639792
3795	0.07294358465
3796	0.0729401824
3797	0.07293751877
3798	0.07293394148
3799	0.07292861514
3800	0.07292434697
3801	0.07291984992
3802	0.07291660379
3803	0.07291192151
3804	0.0729064813
3805	0.07290295028
3806	0.07289711869
3807	0.07289357494
3808	0.07288917194
3809	0.07288494558
3810	0.07288071053
3811	0.07287572344
3812	0.07287147879
3813	0.0728659465
3814	0.0728635558
3815	0.07285828986
3816	0.07285435014
3817	0.07285032138
3818	0.07284661792
3819	0.07284326397
3820	0.07283992752
3821	0.07283306671
3822	0.07282815511
3823	0.0728245015
3824	0.07282209062
3825	0.07282007808
3826	0.07281696606
3827	0.07281343458
3828	0.07280806026
3829	0.07280423464
3830	0.07280038923
3831	0.07279594585
3832	0.07279267008
3833	0.07278853154
3834	0.07278602218
3835	0.07278128378
3836	0.07277442687
3837	0.07276727305
3838	0.07276356475
3839	0.07275953969
3840	0.07275656215
3841	0.07275445552
3842	0.07274785275
3843	0.07274155404
3844	0.07273702556
3845	0.07273236978
3846	0.07273027084
3847	0.07272752962
3848	0.07272343619
3849	0.07271799535
3850	0.07271495524
3851	0.07271241842
3852	0.07270716807
3853	0.07270157393
3854	0.07269758885
3855	0.07269486159
3856	0.07269164981
3857	0.07268883619
3858	0.07268274511
3859	0.072674722
3860	0.07267020616
3861	0.0726666679
3862	0.07266494921
3863	0.07265698944
3864	0.07265371132
3865	0.07264923787
3866	0.07264575685
3867	0.07264238099
3868	0.07263922867
3869	0.07263403148
3870	0.07263158174
3871	0.07262867198
3872	0.07262309582
3873	0.07261940903
3874	0.07261599893
3875	0.07260994912
3876	0.07260522766
3877	0.07260069011
3878	0.07259625301
3879	0.07259176938
3880	0.07258939926
3881	0.07258621155
3882	0.07258250462
3883	0.07257492431
3884	0.0725721778
3885	0.07256970205
3886	0.07256723965
3887	0.07256244279
3888	0.07255984914
3889	0.07255689942
3890	0.07255251117
3891	0.07254626937
3892	0.07253917113
3893	0.07253070526
3894	0.07252787652
3895	0.07252488377
3896	0.07252249826
3897	0.07251472866
3898	0.07251009896
3899	0.07250636419
3900	0.07250200849
3901	0.07249978793
3902	0.07249353676
3903	0.07249109109
3904	0.07248943289
3905	0.0724850016
3906	0.0724816912
3907	0.07247900845
3908	0.07247245438
3909	0.07246942402
3910	0.07246596095
3911	0.07246108888
3912	0.07245757565
3913	0.07244982847
3914	0.07244436067
3915	0.07244077596
3916	0.07243789519
3917	0.07243239531
3918	0.07242753463
3919	0.07242541516
3920	0.0724214241
3921	0.07241585152
3922	0.07241274857
3923	0.07240758088
3924	0.07240229935
3925	0.07239883167
3926	0.07239281213
3927	0.07238817601
3928	0.07238550475
3929	0.07237971712
3930	0.0723765685
3931	0.07237260159
3932	0.07237083023
3933	0.07236673032
3934	0.07236473872
3935	0.07236157781
3936	0.07235724349
3937	0.07235379932
3938	0.07234863691
3939	0.07234669492
3940	0.07233924725
3941	0.07233450645
3942	0.07232945198
3943	0.07232683577
3944	0.07232332323
3945	0.07232032111
3946	0.07231690776
3947	0.07231361916
3948	0.07230892835
3949	0.07230531261
3950	0.07230263594
3951	0.07229825622
3952	0.07229481633
3953	0.07229349213
3954	0.07228715556
3955	0.07228141081
3956	0.07227703965
3957	0.07227437963
3958	0.07227011352
3959	0.07226650301
3960	0.07226285946
3961	0.07225903988
3962	0.07225520938
3963	0.07225331017
3964	0.07224836502
3965	0.07224403026
3966	0.07223833695
3967	0.07223394509
3968	0.07223042174
3969	0.07222222557
3970	0.07221450063
3971	0.07221160467
3972	0.0722067101
3973	0.072204052
3974	0.0722012337
3975	0.0721987104
3976	0.07219542419
3977	0.07219275564
3978	0.07218876026
3979	0.07218520816
3980	0.07218159292
3981	0.07217896184
3982	0.07217331679
3983	0.07216942495
3984	0.07216773379
3985	0.07216475918
3986	0.07216019936
3987	0.0721565126
3988	0.07215385241
3989	0.07214979348
3990	0.07214528204
3991	0.07214185836
3992	0.07213506672
3993	0.07212926219
3994	0.07212509843
3995	0.07212015144
3996	0.07211662321
3997	0.07211304246
3998	0.07210779986
3999	0.07210390654
4000	0.07210076112
4001	0.07209692257
4002	0.07209292637
4003	0.07208812339
4004	0.07208578397
4005	0.07208366911
4006	0.07208071472
4007	0.07207643823
4008	0.07207109079
4009	0.07206571623
4010	0.07206284983
4011	0.07205934371
4012	0.07205654781
4013	0.07205175489
4014	0.07204577894
4015	0.07203895619
4016	0.07203743889
4017	0.07203411573
4018	0.07202929829
4019	0.07202581455
4020	0.07202196999
4021	0.07201976267
4022	0.07201353691
4023	0.07201011778
4024	0.07200609272
4025	0.07200132054
4026	0.07199699455
4027	0.07199399362
4028	0.07199144692
4029	0.07198900515
4030	0.07198718742
4031	0.0719842285
4032	0.07198060826
4033	0.07197745313
4034	0.07197361175
4035	0.07196862851
4036	0.07196628704
4037	0.07196198549
4038	0.07195840416
4039	0.07195468127
4040	0.07195158922
4041	0.07194819742
4042	0.07194403873
4043	0.07193989712
4044	0.07193717765
4045	0.07193426943
4046	0.07193130327
4047	0.07192454019
4048	0.07192202634
4049	0.07191862137
4050	0.07191506443
4051	0.07190635063
4052	0.0719030588
4053	0.07189995675
4054	0.07189748452
4055	0.07189428985
4056	0.0718904686
4057	0.07188536972
4058	0.071883524
4059	0.07188275098
4060	0.07188000671
4061	0.07187598698
4062	0.07187226506
4063	0.07186630841
4064	0.07186476247
4065	0.07185988704
4066	0.07185465421
4067	0.07185061553
4068	0.07184868881
4069	0.07184606711
4070	0.07184286157
4071	0.0718391737
4072	0.07183608096
4073	0.07183566271
4074	0.071833503
4075	0.07182952656
4076	0.07182488912
4077	0.07182092869
4078	0.07181754369
4079	0.07181249069
4080	0.07180749298
4081	0.07180446312
4082	0.07180015626
4083	0.07179487731
4084	0.07179033559
4085	0.07178977016
4086	0.07178804328
4087	0.07178543994
4088	0.07178109745
4089	0.071776441
4090	0.07177435966
4091	0.07176996135
4092	0.07176756354
4093	0.07176498147
4094	0.07176272561
4095	0.07175798351
4096	0.07175237032
4097	0.07174967166
4098	0.07174637305
4099	0.07174082821
4100	0.07173887198
4101	0.07173487117
4102	0.07173180036
4103	0.07172595455
4104	0.07172235121
4105	0.07171891313
4106	0.07171654287
4107	0.07171395952
4108	0.07171015388
4109	0.07170772388
4110	0.07170383848
4111	0.07169876615
4112	0.07169581057
4113	0.07169160686
4114	0.07168453025
4115	0.07168044948
4116	0.07167610249
4117	0.07167324953
4118	0.07166784582
4119	0.07166410964
4120	0.0716604145
4121	0.0716560538
4122	0.0716530477
4123	0.07164780143
4124	0.07164225969
4125	0.0716398609
4126	0.07163613764
4127	0.07163122534
4128	0.07162873958
4129	0.07162594
4130	0.07162123209
4131	0.07161611585
4132	0.07161209283
4133	0.07160816122
4134	0.0716059323
4135	0.0716026588
4136	0.0715986262
4137	0.07159615079
4138	0.07159285805
4139	0.07158913116
4140	0.07158198289
4141	0.07157844795
4142	0.07157438526
4143	0.07157204797
4144	0.07156949307
4145	0.07156562832
4146	0.07156312841
4147	0.07155886984
4148	0.07155345782
4149	0.07154771616
4150	0.07154386439
4151	0.0715417083
4152	0.07153669457
4153	0.07153475093
4154	0.07153070205
4155	0.07152443125
4156	0.0715203275
4157	0.07152009274
4158	0.07151703601
4159	0.07151222232
4160	0.07150775165
4161	0.07150426898
4162	0.07149501758
4163	0.07149257336
4164	0.07148891937
4165	0.07148586893
4166	0.07148078901
4167	0.07147539185
4168	0.07147184123
4169	0.07146927895
4170	0.07146518455
4171	0.07146085308
4172	0.07145645212
4173	0.07145198438
4174	0.07144932997
4175	0.07144374297
4176	0.07144128065
4177	0.07143802592
4178	0.07143440747
4179	0.07143187434
4180	0.07142899606
4181	0.0714265951
4182	0.07142116602
4183	0.07141561208
4184	0.07141116552
4185	0.07140718125
4186	0.07140373907
4187	0.07140062352
4188	0.07139514295
4189	0.07138947329
4190	0.07138178821
4191	0.07137771684
4192	0.07137493021
4193	0.07137214769
4194	0.07136776671
4195	0.07136730201
4196	0.0713642154
4197	0.07136242501
4198	0.07135858066
4199	0.07135601943
4200	0.07135373487
4201	0.07134959643
4202	0.07134219535
4203	0.07133688568
4204	0.07133289081
4205	0.07132860664
4206	0.07132602536
4207	0.07132061883
4208	0.07131787898
4209	0.07131077895
4210	0.07130682399
4211	0.07130222037
4212	0.07129837284
4213	0.07129633717
4214	0.07128832892
4215	0.07128535903
4216	0.07128336081
4217	0.07128158194
4218	0.07127757921
4219	0.07127246084
4220	0.07126768805
4221	0.07126391943
4222	0.07125944743
4223	0.0712543422
4224	0.07124932759
4225	0.07124638789
4226	0.07124309194
4227	0.07124049597
4228	0.07123666872
4229	0.07123390217
4230	0.07123069492
4231	0.07122668404
4232	0.0712264687
4233	0.07122323182
4234	0.07122000942
4235	0.07121482281
4236	0.07120962004
4237	0.07120685767
4238	0.07120399041
4239	0.07120027501
4240	0.07119716323
4241	0.07119265477
4242	0.07118756577
4243	0.07118386522
4244	0.07117789297
4245	0.07117405793
4246	0.07117152771
4247	0.0711677402
4248	0.07116181085
4249	0.07115846887
4250	0.07115438537
4251	0.07115342096
4252	0.07114956396
4253	0.07114682119
4254	0.07114263161
4255	0.07113568781
4256	0.07113165733
4257	0.07112643695
4258	0.07112085705
4259	0.07111426741
4260	0.07111182756
4261	0.07110854096
4262	0.07110553137
4263	0.07110123729
4264	0.0710965495
4265	0.07109254423
4266	0.07109037634
4267	0.07108397479
4268	0.07108373992
4269	0.07107928647
4270	0.07107481899
4271	0.07107252422
4272	0.07106991872
4273	0.07106427145
4274	0.07105413225
4275	0.07105068618
4276	0.07104629275
4277	0.07104605755
4278	0.07103948066
4279	0.07103439984
4280	0.07103091295
4281	0.07102721229
4282	0.07102129756
4283	0.07101883865
4284	0.0710140194
4285	0.0710111504
4286	0.07100659262
4287	0.07100128776
4288	0.07099808444
4289	0.07099425416
4290	0.07098915244
4291	0.07098541238
4292	0.07098229122
4293	0.07098003617
4294	0.0709780325
4295	0.07097475707
4296	0.07096992502
4297	0.07096726111
4298	0.07096493872
4299	0.07095974446
4300	0.07095435891
4301	0.07095223561
4302	0.07094998995
4303	0.07094700754
4304	0.0709436586
4305	0.07093987276
4306	0.07093608545
